date,visitStartTime,trafficSource,city,state,userID
2020-04-11,5:42:03,facebook.com,Mobile,Alabama,mmoncke5
2020-04-11,5:39:15,youtube.com,Naples,Florida,cblackalle6
2020-04-11,1:16:57,twitter.com,Bakersfield,California,jheselwoode7
2020-04-11,17:32:30,google.com,Houston,Texas,claytone8
2020-04-11,9:59:06,MocoSpace.com,Houston,Texas,aclivee9
2020-04-11,15:36:20,google.com,Columbia,South Carolina,ecogglesea
2020-04-11,9:43:49,twitter.com,Washington,District of Columbia,broadnighteb
2020-04-11,5:05:32,google.com,New York City,New York,nlampenec
2020-04-11,5:20:23,facebook.com,Dallas,Texas,lplastered
2020-04-11,10:01:27,youtube.com,Spokane,Washington,wdemeadee
2020-04-11,5:27:29,MocoSpace.com,Columbia,South Carolina,mdominguezef
2020-04-11,18:17:04,facebook.com,Saint Louis,Missouri,mstoboeg
2020-04-11,14:28:32,twitter.com,Houston,Texas,rreubeneh
2020-04-11,17:20:19,twitter.com,Peoria,Arizona,dsudworthei
2020-04-11,21:56:33,MocoSpace.com,Boston,Massachusetts,nricciardelliej
2020-04-11,21:16:59,google.com,Albuquerque,New Mexico,gbenoitonek
2020-04-11,16:59:09,MocoSpace.com,San Jose,California,goswellel
2020-04-11,22:15:52,google.com,Albuquerque,New Mexico,sstealeyem
2020-04-11,11:46:24,Ravelry.com,Merrifield,Virginia,lbudgeonen
2020-04-11,5:09:41,google.com,Fort Pierce,Florida,agipsoneo
2020-04-11,16:24:10,youtube.com,Sacramento,California,akidnerep
2020-04-11,23:07:01,facebook.com,Kent,Washington,mminghettieq
2020-04-11,16:26:25,Ravelry.com,San Bernardino,California,oarnholder
2020-04-11,21:52:59,facebook.com,Syracuse,New York,lrothames
2020-04-11,0:32:01,twitter.com,Chula Vista,California,sfarresset
2020-04-11,6:08:21,MocoSpace.com,North Las Vegas,Nevada,gsonscheineu
2020-04-11,4:57:53,facebook.com,Orange,California,rperkinsev
2020-04-11,0:07:56,twitter.com,Norwalk,Connecticut,lhumphriesew
2020-04-11,11:11:32,google.com,Pittsburgh,Pennsylvania,sbritziusex
2020-04-11,9:59:49,facebook.com,Fort Wayne,Indiana,vturvieey
2020-04-11,19:07:54,twitter.com,Greensboro,North Carolina,hhughesez
2020-04-11,16:44:24,facebook.com,Memphis,Tennessee,rloneyf0
2020-04-11,9:25:36,MocoSpace.com,Gary,Indiana,rdehailesf1
2020-04-11,18:17:34,youtube.com,Tallahassee,Florida,wbreaganf2
2020-04-11,0:04:52,Ravelry.com,Merrifield,Virginia,ndavidssonf3
2020-04-11,6:01:41,MocoSpace.com,Midland,Michigan,ecasarinof4
2020-04-11,16:29:21,facebook.com,Corpus Christi,Texas,rmarkeyf5
2020-04-11,0:54:21,Ravelry.com,Washington,District of Columbia,pritmeierf6
2020-04-11,15:27:13,twitter.com,Tacoma,Washington,hlairdf7
2020-04-11,18:52:03,Ravelry.com,Pittsburgh,Pennsylvania,bgennerichf8
2020-04-11,1:21:28,Ravelry.com,Bellevue,Washington,psutworthf9
2020-04-11,17:36:33,google.com,Washington,District of Columbia,ichillesfa
2020-04-11,16:39:23,youtube.com,Los Angeles,California,cmcdavidfb
2020-04-11,3:20:06,Ravelry.com,Tacoma,Washington,dlaxenfc
2020-04-11,15:08:55,facebook.com,Nashville,Tennessee,dtrahairfd
2020-04-11,15:19:31,MocoSpace.com,Flint,Michigan,cbelsherfe
2020-04-11,5:42:17,Ravelry.com,Denver,Colorado,gtomichff
2020-04-11,12:17:27,google.com,Baton Rouge,Louisiana,lshepherdfg
2020-04-11,10:37:22,MocoSpace.com,Houston,Texas,whasnipfh
2020-04-11,2:48:08,twitter.com,Charlotte,North Carolina,fsheahanfi
2020-04-11,12:30:03,youtube.com,Madison,Wisconsin,uhearleyfj
2020-04-11,9:26:50,twitter.com,Amarillo,Texas,mpechfk
2020-04-11,7:14:13,twitter.com,Cleveland,Ohio,gmoorefl
2020-04-11,10:53:29,MocoSpace.com,Washington,District of Columbia,spharrofm
2020-04-11,5:55:38,MocoSpace.com,Young America,Minnesota,imelodyfn
2020-04-11,7:53:52,youtube.com,Greensboro,North Carolina,aacockfo
2020-04-11,22:58:40,google.com,Hyattsville,Maryland,ccatonnetfp
2020-04-11,13:05:18,facebook.com,New York City,New York,aianillifq
2020-04-11,13:50:49,youtube.com,Salt Lake City,Utah,mdanielsohnfr
2020-04-11,9:06:24,google.com,Dallas,Texas,gmilmofs
2020-04-11,19:51:49,facebook.com,Chicago,Illinois,bpountneyft
2020-04-11,20:42:08,twitter.com,Trenton,New Jersey,fbibbfu
2020-04-11,20:06:38,youtube.com,Peoria,Illinois,nphillputfv
2020-04-11,7:23:17,twitter.com,El Paso,Texas,rferraracciofw
2020-04-11,13:42:45,Ravelry.com,Newark,New Jersey,danderbruggefx
2020-04-11,12:52:43,youtube.com,Akron,Ohio,ndolderfy
2020-04-11,0:47:17,Ravelry.com,Dulles,Virginia,vpodsfz
2020-04-11,18:08:37,youtube.com,Saint Louis,Missouri,rturneauxg0
2020-04-11,4:28:11,MocoSpace.com,Lancaster,California,enelisseng1
2020-04-11,7:28:53,google.com,Richmond,Virginia,cmossmang2
2020-04-11,12:16:29,youtube.com,Fort Worth,Texas,ccotherillg3
2020-04-11,17:17:27,MocoSpace.com,Denver,Colorado,nolverg4
2020-04-11,20:22:37,facebook.com,Louisville,Kentucky,sjudeng5
2020-04-11,9:48:46,facebook.com,York,Pennsylvania,ctoomeyg6
2020-04-11,23:49:32,MocoSpace.com,Philadelphia,Pennsylvania,mwilkesg7
2020-04-11,15:11:11,Ravelry.com,Wichita,Kansas,wgalvang8
2020-04-11,6:21:15,MocoSpace.com,Richmond,Virginia,idallisong9
2020-04-11,7:08:38,MocoSpace.com,Charlotte,North Carolina,bblackwoodga
2020-04-11,9:04:48,MocoSpace.com,Pensacola,Florida,cerswellgb
2020-04-11,2:55:22,google.com,Tacoma,Washington,mdonnellgc
2020-04-11,1:16:41,google.com,Detroit,Michigan,zwhittinghamgd
2020-04-11,5:17:17,facebook.com,Oklahoma City,Oklahoma,cbeavenge
2020-04-11,3:56:20,twitter.com,Charlotte,North Carolina,cjealousgf
2020-04-11,4:17:36,MocoSpace.com,Washington,District of Columbia,aantonoyevgg
2020-04-11,5:36:56,twitter.com,Panama City,Florida,feuplategh
2020-04-11,8:58:23,twitter.com,Greeley,Colorado,ajurekgi
2020-04-11,19:04:09,twitter.com,Greensboro,North Carolina,cbickerstaffgj
2020-04-11,13:59:21,Ravelry.com,Charleston,West Virginia,dmilsomgk
2020-04-11,1:51:20,google.com,New Bedford,Massachusetts,eemmsgl
2020-04-11,0:51:14,google.com,Pittsburgh,Pennsylvania,zbasilgm
2020-04-11,13:08:39,Ravelry.com,Tampa,Florida,mnovakovicgn
2020-04-11,13:36:43,Ravelry.com,Tucson,Arizona,sdescoffiergo
2020-04-11,10:38:56,twitter.com,Chicago,Illinois,tlongleygp
2020-04-11,8:51:54,youtube.com,El Paso,Texas,ftinmouthgq
2020-04-11,3:51:51,MocoSpace.com,Montpelier,Vermont,sgregergr
2020-04-11,18:17:26,twitter.com,Orlando,Florida,vredangs
2020-04-11,19:19:58,MocoSpace.com,Charlotte,North Carolina,tdorneygt
2020-04-11,2:16:07,facebook.com,Atlanta,Georgia,gbaldacchinogu
2020-04-11,17:19:29,Ravelry.com,Baton Rouge,Louisiana,gknaggesgv
2020-04-11,17:52:14,twitter.com,Prescott,Arizona,aaucklandgw
2020-04-11,10:19:38,google.com,El Paso,Texas,amichallatgx
2020-04-11,3:56:39,google.com,San Bernardino,California,hhurdgy
2020-04-11,21:59:23,twitter.com,Rochester,Minnesota,nuffgz
2020-04-11,10:07:02,twitter.com,Orlando,Florida,sgrimditchh0
2020-04-11,7:52:05,twitter.com,Birmingham,Alabama,nbahlsh1
2020-04-11,3:32:12,youtube.com,Terre Haute,Indiana,jhailyh2
2020-04-11,18:21:04,twitter.com,Irvine,California,wdinesenh3
2020-04-11,13:55:20,youtube.com,Trenton,New Jersey,gsemberh4
2020-04-11,10:23:53,google.com,Bakersfield,California,smilleyh5
2020-04-11,20:18:20,youtube.com,Joliet,Illinois,bkaysh6
2020-04-11,13:47:35,MocoSpace.com,Decatur,Illinois,atidboldh7
2020-04-11,21:46:58,youtube.com,Philadelphia,Pennsylvania,mwrideh8
2020-04-11,2:27:25,Ravelry.com,Naples,Florida,esnelgarh9
2020-04-11,8:25:24,google.com,Salt Lake City,Utah,anicholha
2020-04-11,8:35:30,Ravelry.com,Henderson,Nevada,mbraniganhb
2020-04-11,2:46:05,twitter.com,Suffolk,Virginia,emiddellhc
2020-04-11,11:48:11,facebook.com,Cambridge,Massachusetts,bbyershd
2020-04-11,11:10:09,google.com,Houston,Texas,aoriordanhe
2020-04-11,3:14:33,google.com,Lincoln,Nebraska,jgamesonhf
2020-04-11,12:15:14,MocoSpace.com,Oakland,California,ascorerhg
2020-04-11,13:22:18,twitter.com,High Point,North Carolina,awimsetthh
2020-04-11,5:38:20,google.com,Dallas,Texas,htillmanhi
2020-04-11,1:55:55,youtube.com,San Diego,California,omansourhj
2020-04-11,19:17:32,facebook.com,Minneapolis,Minnesota,bpetrenkohk
2020-04-11,3:26:07,google.com,Milwaukee,Wisconsin,dgladtbachhl
2020-04-11,12:05:35,Ravelry.com,Lakewood,Washington,dyurinhm
2020-04-11,14:14:21,Ravelry.com,Seattle,Washington,mmangionhn
2020-04-11,0:52:32,twitter.com,Jeffersonville,Indiana,nrumseyho
2020-04-11,19:56:33,MocoSpace.com,Brea,California,ohallwoodhp
2020-04-11,8:28:42,twitter.com,Littleton,Colorado,cpetruszkahq
2020-04-11,1:35:49,facebook.com,Minneapolis,Minnesota,gbindenhr
2020-04-11,20:02:33,facebook.com,Baltimore,Maryland,nbelascohs
2020-04-11,11:24:05,google.com,Colorado Springs,Colorado,emacilurickht
2020-04-11,17:17:19,google.com,Port Washington,New York,kdaintryhu
2020-04-11,13:47:11,twitter.com,Worcester,Massachusetts,doquirkhv
2020-04-11,14:08:04,facebook.com,Chicago,Illinois,fmatthewmanhw
2020-04-11,0:03:21,youtube.com,Saint Louis,Missouri,lmclorinanhx
2020-04-11,21:47:22,youtube.com,Saint Augustine,Florida,dohanlonhy
2020-04-11,18:34:10,Ravelry.com,Panama City,Florida,gvondryshz
2020-04-11,16:03:01,facebook.com,Alpharetta,Georgia,rmcgreayi0
2020-04-11,0:12:46,Ravelry.com,Portland,Oregon,larringtoni1
2020-04-11,7:35:20,Ravelry.com,Aurora,Colorado,fliveseyi2
2020-04-11,6:38:59,MocoSpace.com,Norcross,Georgia,dsliddersi3
2020-04-11,8:16:15,google.com,Sacramento,California,vmerricki4
2020-04-11,3:20:24,Ravelry.com,New Orleans,Louisiana,jthomi5
2020-04-11,15:56:34,Ravelry.com,Minneapolis,Minnesota,sminichii6
2020-04-11,13:02:03,youtube.com,Naples,Florida,wpidgeleyi7
2020-04-11,18:28:21,MocoSpace.com,Savannah,Georgia,aglasbeyi8
2020-04-11,13:03:29,MocoSpace.com,Visalia,California,trathmelli9
2020-04-11,11:56:17,google.com,Greensboro,North Carolina,abarkusia
2020-04-11,14:08:28,twitter.com,Garland,Texas,mwhistonib
2020-04-11,17:40:49,MocoSpace.com,Lubbock,Texas,elavelleic
2020-04-11,20:14:18,twitter.com,Syracuse,New York,gklimkiewichid
2020-04-11,8:54:13,google.com,Duluth,Minnesota,dmcgorleyie
2020-04-11,6:44:59,Ravelry.com,Long Beach,California,dgregersenif
2020-04-11,11:48:11,google.com,Dallas,Texas,mivettig
2020-04-11,20:04:13,google.com,Clearwater,Florida,dwhitearih
2020-04-11,3:19:45,facebook.com,Kansas City,Missouri,mbeckmannii
2020-04-11,1:38:51,twitter.com,Fort Lauderdale,Florida,lvollethij
2020-04-11,7:02:36,google.com,Redwood City,California,eargileik
2020-04-11,14:20:26,google.com,Boise,Idaho,mgrimwadil
2020-04-11,3:57:00,twitter.com,Carson City,Nevada,aresdaleim
2020-04-11,21:18:57,MocoSpace.com,Austin,Texas,cbengtsenin
2020-04-11,12:11:47,Ravelry.com,Boca Raton,Florida,gbowndeio
2020-04-11,6:57:18,Ravelry.com,Atlanta,Georgia,briderip
2020-04-11,12:57:57,youtube.com,Atlanta,Georgia,varchdeckneiq
2020-04-11,1:58:21,twitter.com,Kalamazoo,Michigan,jreymersir
2020-04-11,19:00:33,youtube.com,Birmingham,Alabama,nglendzeris
2020-04-11,0:18:47,youtube.com,Colorado Springs,Colorado,mkindleyit
2020-04-11,19:09:05,youtube.com,Orange,California,csawyeriu
2020-04-11,14:48:43,MocoSpace.com,Atlanta,Georgia,tblinermaniv
2020-04-11,4:17:39,facebook.com,Pittsburgh,Pennsylvania,bbaddowiw
2020-04-11,5:04:06,youtube.com,Pittsburgh,Pennsylvania,dlaleveeix
2020-04-11,9:15:07,Ravelry.com,Greenville,South Carolina,mmargerrisoniy
2020-04-11,12:49:41,google.com,Sioux Falls,South Dakota,eabramcikiz
2020-04-11,4:12:19,twitter.com,Santa Barbara,California,qworsfieldj0
2020-04-11,11:23:57,MocoSpace.com,Knoxville,Tennessee,adungeyj1
2020-04-11,21:41:34,youtube.com,Kansas City,Missouri,aharuardj2
2020-04-11,21:33:54,youtube.com,Washington,District of Columbia,zmartiniej3
2020-04-11,9:30:34,MocoSpace.com,Annapolis,Maryland,btyej4
2020-04-11,18:06:17,facebook.com,Des Moines,Iowa,tsueroj5
2020-04-11,2:31:08,Ravelry.com,Charleston,West Virginia,hawtonj6
2020-04-11,21:57:12,MocoSpace.com,Fort Worth,Texas,rblankhornj7
2020-04-11,1:08:11,MocoSpace.com,El Paso,Texas,lantonsenj8
2020-04-11,4:25:27,youtube.com,Evansville,Indiana,rpersentj9
2020-04-11,6:38:04,youtube.com,Chicago,Illinois,zsundinja
2020-04-11,1:23:11,twitter.com,Temple,Texas,gvaggjb
2020-04-11,12:19:42,MocoSpace.com,Dallas,Texas,echesherjc
2020-04-11,14:54:20,google.com,North Little Rock,Arkansas,astampsjd
2020-04-11,17:38:21,twitter.com,Buffalo,New York,pcotteeje
2020-04-11,3:13:33,twitter.com,Danbury,Connecticut,kguarnierjf
2020-04-11,16:17:03,MocoSpace.com,Las Vegas,Nevada,lwrenjg
2020-04-11,3:21:28,youtube.com,Orlando,Florida,edurnfordjh
2020-04-11,3:50:51,google.com,Louisville,Kentucky,nworthyji
2020-04-11,13:13:13,MocoSpace.com,Los Angeles,California,lreppjj
2020-04-11,6:06:04,google.com,Fort Wayne,Indiana,kcloonanjk
2020-04-11,18:44:55,google.com,El Paso,Texas,ragnolojl
2020-04-11,9:32:22,facebook.com,Pittsburgh,Pennsylvania,pgagiejm
2020-04-11,10:36:36,Ravelry.com,Pittsburgh,Pennsylvania,shurlljn
2020-04-11,13:26:01,google.com,Herndon,Virginia,fmclarnonjo
2020-04-11,4:10:27,facebook.com,Dallas,Texas,ekidsleyjp
2020-04-11,12:44:54,facebook.com,Dayton,Ohio,gstuttejq
2020-04-11,14:55:52,MocoSpace.com,Raleigh,North Carolina,tmartinjr
2020-04-11,8:55:21,google.com,Torrance,California,cmacleodjs
2020-04-11,8:46:00,youtube.com,Detroit,Michigan,ssydenhamjt
2020-04-11,10:34:55,google.com,Fullerton,California,smacgeaneyju
2020-04-11,18:46:20,MocoSpace.com,Amarillo,Texas,gbansaljv
2020-04-11,10:51:13,facebook.com,Columbus,Ohio,sbokenjw
2020-04-11,8:25:55,google.com,Detroit,Michigan,gmuzzollojx
2020-04-11,11:03:44,twitter.com,Corpus Christi,Texas,ncoitjy
2020-04-11,3:57:59,MocoSpace.com,Baton Rouge,Louisiana,gtreasurejz
2020-04-11,20:39:13,MocoSpace.com,Milwaukee,Wisconsin,tzavattierik0
2020-04-11,8:13:23,Ravelry.com,Atlanta,Georgia,gbagottk1
2020-04-11,16:50:19,youtube.com,Boca Raton,Florida,bjackmank2
2020-04-11,23:28:44,facebook.com,Panama City,Florida,zstonestreetk3
2020-04-11,9:00:47,twitter.com,Jamaica,New York,eglassonk4
2020-04-11,17:25:45,facebook.com,Toledo,Ohio,zdafyddk5
2020-04-11,3:49:20,youtube.com,Baton Rouge,Louisiana,alandrek6
2020-04-11,16:09:43,Ravelry.com,Rochester,Minnesota,aleark7
2020-04-11,0:12:20,Ravelry.com,Grand Rapids,Michigan,dcabralesk8
2020-04-11,5:12:06,youtube.com,Columbia,South Carolina,mfarfolomeevk9
2020-04-11,20:40:55,Ravelry.com,Washington,District of Columbia,gminnetteka
2020-04-11,6:48:20,Ravelry.com,Richmond,Virginia,apentercostkb
2020-04-11,1:03:47,youtube.com,Tulsa,Oklahoma,oshelbournekc
2020-04-11,18:22:45,Ravelry.com,Sacramento,California,ritzkovwitchkd
2020-04-11,20:31:24,youtube.com,Atlanta,Georgia,msandleke
2020-04-11,19:33:34,facebook.com,Danbury,Connecticut,fbirchillkf
2020-04-11,14:48:32,twitter.com,Washington,District of Columbia,gogelbekg
2020-04-11,7:45:03,Ravelry.com,Albany,New York,nradfordkh
2020-04-11,11:13:33,facebook.com,New York City,New York,tpidginki
2020-04-11,1:01:52,Ravelry.com,San Diego,California,aaucottkj
2020-04-11,11:59:13,twitter.com,Young America,Minnesota,mchretienkk
2020-04-11,13:28:54,google.com,Toledo,Ohio,cgottkl
2020-04-11,5:19:17,MocoSpace.com,New Orleans,Louisiana,acuzenkm
2020-04-11,1:24:01,twitter.com,Newport News,Virginia,vcoarekn
2020-04-11,21:20:02,facebook.com,San Diego,California,lmacadieko
2020-04-11,10:58:27,google.com,Lancaster,Pennsylvania,lkellochkp
2020-04-11,7:48:17,google.com,Pasadena,California,shanscombekq
2020-04-11,9:36:35,Ravelry.com,Louisville,Kentucky,ofyshkr
2020-04-11,9:16:16,twitter.com,Bismarck,North Dakota,cughiniks
2020-04-11,5:40:02,Ravelry.com,Sarasota,Florida,mevittskt
2020-04-11,14:48:51,MocoSpace.com,Orlando,Florida,lthorogoodku
2020-04-11,6:15:25,twitter.com,Des Moines,Iowa,rbuckleykv
2020-04-11,6:50:37,facebook.com,Houston,Texas,cjurskw
2020-04-11,14:28:45,twitter.com,New Orleans,Louisiana,vlucchikx
2020-04-11,16:17:45,facebook.com,Savannah,Georgia,tenglandky
2020-04-11,18:58:56,google.com,Norwalk,Connecticut,fyardleykz
2020-04-11,19:26:05,twitter.com,White Plains,New York,mbixleyl0
2020-04-11,13:46:36,facebook.com,Columbus,Ohio,rlaingel1
2020-04-11,16:31:05,youtube.com,Terre Haute,Indiana,amaffil2
2020-04-11,17:39:44,MocoSpace.com,New York City,New York,bbisikerl3
2020-04-11,7:59:25,facebook.com,East Saint Louis,Illinois,rdewickel4
2020-04-11,12:41:59,google.com,Gainesville,Florida,ksabatil5
2020-04-11,1:38:11,Ravelry.com,Alexandria,Louisiana,cloinesl6
2020-04-11,0:03:37,twitter.com,Port Saint Lucie,Florida,jhumpherstonl7
2020-04-11,19:19:58,youtube.com,Cincinnati,Ohio,ncristofanol8
2020-04-11,5:13:56,MocoSpace.com,Charleston,West Virginia,gfellmanl9
2020-04-11,4:58:53,facebook.com,San Francisco,California,arowattla
2020-04-11,5:27:46,facebook.com,San Jose,California,rkinforthlb
2020-04-11,9:48:25,google.com,New York City,New York,dkinvanlc
2020-04-11,14:07:33,facebook.com,Washington,District of Columbia,plippingwellld
2020-04-11,20:33:27,MocoSpace.com,Arlington,Virginia,egabbottle
2020-04-11,20:51:49,Ravelry.com,Houston,Texas,hwilflingerlf
2020-04-11,2:12:34,MocoSpace.com,North Port,Florida,tsingyardlg
2020-04-11,9:00:19,google.com,Huntsville,Texas,eledinghamlh
2020-04-11,23:53:47,Ravelry.com,Colorado Springs,Colorado,nwheelwrightli
2020-04-11,8:30:43,Ravelry.com,Washington,District of Columbia,avanderbekenlj
2020-04-11,6:12:45,twitter.com,Austin,Texas,ahorderlk
2020-04-11,8:42:00,facebook.com,Oakland,California,rbutteryll
2020-04-11,11:23:51,facebook.com,Jacksonville,Florida,gpaybodylm
2020-04-11,0:43:47,Ravelry.com,Orlando,Florida,rlevenskyln
2020-04-11,12:16:19,google.com,Pasadena,California,taptedlo
2020-04-11,3:10:16,twitter.com,Green Bay,Wisconsin,bcastrolp
2020-04-11,0:24:29,google.com,Honolulu,Hawaii,gdeverehuntlq
2020-04-11,20:30:31,facebook.com,Edmond,Oklahoma,zbelfeltlr
2020-04-11,12:31:25,Ravelry.com,Las Vegas,Nevada,dmansonls
2020-04-11,19:39:33,Ravelry.com,Jackson,Tennessee,atinglelt
2020-04-11,20:31:04,facebook.com,Newport Beach,California,aluetkemeyerslu
2020-04-11,9:40:35,youtube.com,Austin,Texas,nspyvyelv
2020-04-11,20:36:00,youtube.com,Jackson,Mississippi,lstanninglw
2020-04-11,3:11:41,facebook.com,Sioux Falls,South Dakota,sburstowelx
2020-04-11,6:52:51,facebook.com,Reading,Pennsylvania,kchantillonly
2020-04-11,1:26:08,twitter.com,Miami,Florida,dbudnklz
2020-04-11,16:04:04,facebook.com,Berkeley,California,rudalem0
2020-04-11,21:27:25,Ravelry.com,Kansas City,Missouri,chowism1
2020-04-11,10:21:38,google.com,Wichita,Kansas,bjouanninm2
2020-04-11,6:49:56,MocoSpace.com,Fort Lauderdale,Florida,lbardellm3
2020-04-11,9:28:08,facebook.com,Cleveland,Ohio,rpeermanm4
2020-04-11,15:49:09,youtube.com,Gatesville,Texas,gmebesm5
2020-04-11,8:55:57,youtube.com,Indianapolis,Indiana,mnunnsm6
2020-04-11,14:59:25,google.com,Sacramento,California,dstreetenm7
2020-04-11,10:47:59,facebook.com,Chicago,Illinois,kpiersonm8
2020-04-11,20:22:38,MocoSpace.com,Ann Arbor,Michigan,aberzenm9
2020-04-11,2:43:51,Ravelry.com,Berkeley,California,bolekhovma
2020-04-11,17:15:47,google.com,Apache Junction,Arizona,crockmb
2020-04-11,2:27:02,google.com,Milwaukee,Wisconsin,llambertomc
2020-04-11,19:44:36,MocoSpace.com,Savannah,Georgia,mlivockmd
2020-04-11,5:32:34,twitter.com,Galveston,Texas,cdumphreyme
2020-04-11,7:16:49,Ravelry.com,Kansas City,Missouri,myeuletmf
2020-04-11,12:01:12,facebook.com,Erie,Pennsylvania,pjorymg
2020-04-11,5:58:29,google.com,New York City,New York,ghurlestonemh
2020-04-11,14:34:10,twitter.com,Fargo,North Dakota,drulfmi
2020-04-11,11:39:08,google.com,Nashville,Tennessee,mepinemj
2020-04-11,9:24:22,google.com,Louisville,Kentucky,gramsellmk
2020-04-11,14:26:50,google.com,Mobile,Alabama,jdrooganml
2020-04-11,0:12:51,youtube.com,Milwaukee,Wisconsin,raxworthymm
2020-04-11,11:17:59,facebook.com,Miami,Florida,karnoldsmn
2020-04-11,23:23:27,youtube.com,Dallas,Texas,lspreullmo
2020-04-11,6:43:18,facebook.com,Raleigh,North Carolina,alamondmp
2020-04-11,18:56:26,twitter.com,Pensacola,Florida,rvaughnmq
2020-04-11,19:25:02,twitter.com,Lehigh Acres,Florida,ggouchmr
2020-04-11,18:00:19,youtube.com,Amarillo,Texas,risaacsms
2020-04-11,12:42:47,twitter.com,Fort Worth,Texas,joleksiakmt
2020-04-11,20:43:19,twitter.com,Evansville,Indiana,clethammu
2020-04-11,3:06:38,google.com,New Orleans,Louisiana,oakenheadmv
2020-04-11,4:30:05,google.com,Pueblo,Colorado,bpassymw
2020-04-11,19:46:44,Ravelry.com,Washington,District of Columbia,fmerseymx
2020-04-11,1:29:13,MocoSpace.com,Spokane,Washington,bverdiemy
2020-04-11,4:37:59,google.com,Boise,Idaho,apriskmz
2020-04-11,0:24:16,MocoSpace.com,Kansas City,Missouri,npeterkenn0
2020-04-11,2:16:49,MocoSpace.com,Dayton,Ohio,bmatysn1
2020-04-11,4:50:19,twitter.com,Cleveland,Ohio,bhulksn2
2020-04-11,17:17:16,facebook.com,Amarillo,Texas,erankinn3
2020-04-11,4:31:19,Ravelry.com,Omaha,Nebraska,epetkovn4
2020-04-11,7:06:48,google.com,Washington,District of Columbia,gdoileyn5
2020-04-11,9:28:56,facebook.com,New York City,New York,csaxtonn6
2020-04-11,14:00:18,twitter.com,Austin,Texas,ehumberstonen7
2020-04-11,2:00:30,MocoSpace.com,Sioux Falls,South Dakota,amatiewen8
2020-04-11,21:11:57,Ravelry.com,Richmond,Virginia,gknowlern9
2020-04-11,22:46:01,google.com,Washington,District of Columbia,gmaplethorpena
2020-04-11,14:08:43,Ravelry.com,Jacksonville,Florida,pmacshirrienb
2020-04-11,21:04:09,Ravelry.com,Seattle,Washington,klothloriennc
2020-04-11,2:19:44,youtube.com,Clearwater,Florida,hkruszelnickind
2020-04-11,0:36:54,MocoSpace.com,Kansas City,Missouri,imenhcine
2020-04-11,0:05:14,MocoSpace.com,Sacramento,California,mgorglernf
2020-04-11,18:24:23,Ravelry.com,Carson City,Nevada,bchaudronng
2020-04-11,9:36:11,facebook.com,Trenton,New Jersey,ihoxeynh
2020-04-11,16:19:00,Ravelry.com,Kent,Washington,rwarryni
2020-04-11,7:30:10,twitter.com,Visalia,California,cdavauxnj
2020-04-11,17:44:22,MocoSpace.com,Colorado Springs,Colorado,tteersnk
2020-04-11,2:34:31,MocoSpace.com,Salt Lake City,Utah,nambroznl
2020-04-11,10:25:52,Ravelry.com,Columbus,Mississippi,mgentnm
2020-04-11,13:43:19,google.com,San Antonio,Texas,cbadernn
2020-04-11,8:10:26,MocoSpace.com,Anchorage,Alaska,dbentleyno
2020-04-11,7:49:40,Ravelry.com,San Jose,California,ebornenp
2020-04-11,18:31:15,facebook.com,Reston,Virginia,cvolettnq
2020-04-11,6:37:13,youtube.com,Chicago,Illinois,hlambinnr
2020-04-11,2:15:15,Ravelry.com,Mesa,Arizona,lchivertonns
2020-04-11,22:59:32,Ravelry.com,Montgomery,Alabama,geckerynt
2020-04-11,1:01:25,MocoSpace.com,Dayton,Ohio,kalbertnu
2020-04-11,19:03:25,facebook.com,Houston,Texas,mcackettnv
2020-04-11,22:55:22,MocoSpace.com,Tampa,Florida,bdartnellnw
2020-04-11,17:53:04,youtube.com,Honolulu,Hawaii,nbarthelemynx
2020-04-11,14:02:17,twitter.com,New York City,New York,jstatonny
2020-04-11,2:17:46,facebook.com,Dallas,Texas,dbrandonnz
2020-04-11,12:05:06,twitter.com,Jeffersonville,Indiana,gburlo0
2020-04-11,0:15:23,twitter.com,Fresno,California,wslidderso1
2020-04-11,1:29:12,youtube.com,Pasadena,California,grossandero2
2020-04-11,9:29:09,twitter.com,Reno,Nevada,efeavero3
2020-04-11,14:58:23,facebook.com,Dayton,Ohio,jlejeuneo4
2020-04-11,22:05:41,Ravelry.com,Bryan,Texas,nliddicoato5
2020-04-11,9:43:57,google.com,Houston,Texas,emacfallo6
2020-04-11,13:32:19,MocoSpace.com,Silver Spring,Maryland,kknighto7
2020-04-11,7:44:39,google.com,Carlsbad,California,ltrottono8
2020-04-11,0:43:37,youtube.com,Meridian,Mississippi,fpankhursto9
2020-04-11,13:33:28,twitter.com,Salt Lake City,Utah,nkemmeoa
2020-04-11,6:40:15,facebook.com,Valdosta,Georgia,dpembridgeob
2020-04-11,3:41:51,facebook.com,Los Angeles,California,gjendasoc
2020-04-11,16:12:43,youtube.com,Houston,Texas,dantowskiod
2020-04-11,20:22:24,google.com,Albany,New York,amathouseoe
2020-04-11,12:17:17,twitter.com,Odessa,Texas,agulkof
2020-04-11,14:14:51,facebook.com,Naperville,Illinois,bbogartog
2020-04-11,6:44:47,youtube.com,Houston,Texas,amckagueoh
2020-04-11,13:28:18,google.com,Macon,Georgia,afrenscheoi
2020-04-11,9:32:25,google.com,Albany,New York,iwigglesworthoj
2020-04-11,0:35:46,youtube.com,Amarillo,Texas,jscutchingsok
